DateTime,oil
2024-03-27 04:00:00+00:00,81.3499984741211
2024-03-28 04:00:00+00:00,83.16999816894531
2024-04-01 04:00:00+00:00,83.70999908447266
2024-04-02 04:00:00+00:00,85.1500015258789
2024-04-03 04:00:00+00:00,85.43000030517578
2024-04-04 04:00:00+00:00,86.58999633789062
2024-04-05 04:00:00+00:00,86.91000366210938
2024-04-08 04:00:00+00:00,86.43000030517578
2024-04-09 04:00:00+00:00,85.2300033569336
2024-04-10 04:00:00+00:00,86.20999908447266
2024-04-11 04:00:00+00:00,85.0199966430664
2024-04-12 04:00:00+00:00,85.66000366210938
2024-04-15 04:00:00+00:00,85.41000366210938
2024-04-16 04:00:00+00:00,85.36000061035156
2024-04-17 04:00:00+00:00,82.69000244140625
2024-04-18 04:00:00+00:00,82.7300033569336
2024-04-19 04:00:00+00:00,83.13999938964844
2024-04-22 04:00:00+00:00,82.8499984741211
2024-04-23 04:00:00+00:00,83.36000061035156
2024-04-24 04:00:00+00:00,82.80999755859375
2024-04-25 04:00:00+00:00,83.56999969482422
2024-04-26 04:00:00+00:00,83.8499984741211
2024-04-29 04:00:00+00:00,82.62999725341797
2024-04-30 04:00:00+00:00,81.93000030517578
2024-05-01 04:00:00+00:00,79.0
2024-05-02 04:00:00+00:00,78.94999694824219
2024-05-03 04:00:00+00:00,78.11000061035156
2024-05-06 04:00:00+00:00,78.4800033569336
2024-05-07 04:00:00+00:00,78.37999725341797
2024-05-08 04:00:00+00:00,78.98999786376953
2024-05-09 04:00:00+00:00,79.26000213623047
2024-05-10 04:00:00+00:00,78.26000213623047
2024-05-13 04:00:00+00:00,79.12000274658203
2024-05-14 04:00:00+00:00,78.0199966430664
2024-05-15 04:00:00+00:00,78.62999725341797
2024-05-16 04:00:00+00:00,79.2300033569336
2024-05-17 04:00:00+00:00,80.05999755859375
2024-05-20 04:00:00+00:00,79.80000305175781
2024-05-21 04:00:00+00:00,79.26000213623047
2024-05-22 04:00:00+00:00,77.56999969482422
2024-05-23 04:00:00+00:00,76.87000274658203
2024-05-24 04:00:00+00:00,77.72000122070312
2024-05-28 04:00:00+00:00,79.83000183105469
2024-05-29 04:00:00+00:00,79.2300033569336
2024-05-30 04:00:00+00:00,77.91000366210938
2024-05-31 04:00:00+00:00,76.98999786376953
2024-06-03 04:00:00+00:00,74.22000122070312
2024-06-04 04:00:00+00:00,73.25
2024-06-05 04:00:00+00:00,74.06999969482422
2024-06-06 04:00:00+00:00,75.55000305175781
2024-06-07 04:00:00+00:00,75.52999877929688
2024-06-10 04:00:00+00:00,77.73999786376953
2024-06-11 04:00:00+00:00,77.9000015258789
2024-06-12 04:00:00+00:00,78.5
2024-06-13 04:00:00+00:00,78.62000274658203
2024-06-14 04:00:00+00:00,78.44999694824219
2024-06-17 04:00:00+00:00,80.33000183105469
2024-06-18 04:00:00+00:00,81.56999969482422
2024-06-20 04:00:00+00:00,82.16999816894531
2024-06-21 04:00:00+00:00,80.7300033569336
2024-06-24 04:00:00+00:00,81.62999725341797
2024-06-25 04:00:00+00:00,80.83000183105469
2024-06-26 04:00:00+00:00,80.9000015258789
2024-06-27 04:00:00+00:00,81.73999786376953
2024-06-28 04:00:00+00:00,81.54000091552734
2024-07-01 04:00:00+00:00,83.37999725341797
2024-07-02 04:00:00+00:00,82.80999755859375
2024-07-03 04:00:00+00:00,83.87999725341797
2024-07-05 04:00:00+00:00,83.16000366210938
2024-07-08 04:00:00+00:00,82.33000183105469
2024-07-09 04:00:00+00:00,81.41000366210938
2024-07-10 04:00:00+00:00,82.0999984741211
2024-07-11 04:00:00+00:00,82.62000274658203
2024-07-12 04:00:00+00:00,82.20999908447266
2024-07-15 04:00:00+00:00,81.91000366210938
2024-07-16 04:00:00+00:00,80.76000213623047
2024-07-17 04:00:00+00:00,82.8499984741211
2024-07-18 04:00:00+00:00,82.81999969482422
2024-07-19 04:00:00+00:00,80.12999725341797
2024-07-22 04:00:00+00:00,79.77999877929688
2024-07-23 04:00:00+00:00,76.95999908447266
2024-07-24 04:00:00+00:00,77.58999633789062
2024-07-25 04:00:00+00:00,78.27999877929688
2024-07-26 04:00:00+00:00,77.16000366210938
2024-07-29 04:00:00+00:00,75.80999755859375
2024-07-30 04:00:00+00:00,74.7300033569336
2024-07-31 04:00:00+00:00,77.91000366210938
2024-08-01 04:00:00+00:00,76.30999755859375
2024-08-02 04:00:00+00:00,73.5199966430664
2024-08-05 04:00:00+00:00,72.94000244140625
2024-08-06 04:00:00+00:00,73.19999694824219
2024-08-07 04:00:00+00:00,75.2300033569336
2024-08-08 04:00:00+00:00,76.19000244140625
2024-08-09 04:00:00+00:00,76.83999633789062
2024-08-12 04:00:00+00:00,80.05999755859375
2024-08-13 04:00:00+00:00,78.3499984741211
2024-08-14 04:00:00+00:00,76.9800033569336
2024-08-15 04:00:00+00:00,78.16000366210938
2024-08-16 04:00:00+00:00,76.6500015258789
2024-08-19 04:00:00+00:00,74.37000274658203
2024-08-20 04:00:00+00:00,74.04000091552734
2024-08-21 04:00:00+00:00,71.93000030517578
2024-08-22 04:00:00+00:00,73.01000213623047
2024-08-23 04:00:00+00:00,74.83000183105469
2024-08-26 04:00:00+00:00,77.41999816894531
2024-08-27 04:00:00+00:00,75.52999877929688
2024-08-28 04:00:00+00:00,74.5199966430664
2024-08-29 04:00:00+00:00,75.91000366210938
2024-08-30 04:00:00+00:00,73.55000305175781
2024-09-03 04:00:00+00:00,70.33999633789062
2024-09-04 04:00:00+00:00,69.19999694824219
2024-09-05 04:00:00+00:00,69.1500015258789
2024-09-06 04:00:00+00:00,67.66999816894531
2024-09-09 04:00:00+00:00,68.70999908447266
2024-09-10 04:00:00+00:00,65.75
2024-09-11 04:00:00+00:00,67.30999755859375
2024-09-12 04:00:00+00:00,68.97000122070312
2024-09-13 04:00:00+00:00,68.6500015258789
2024-09-16 04:00:00+00:00,70.08999633789062
2024-09-17 04:00:00+00:00,71.19000244140625
2024-09-18 04:00:00+00:00,70.91000366210938
2024-09-19 04:00:00+00:00,71.94999694824219
2024-09-20 04:00:00+00:00,71.91999816894531
2024-09-23 04:00:00+00:00,70.37000274658203
2024-09-24 04:00:00+00:00,71.55999755859375
2024-09-25 04:00:00+00:00,69.69000244140625
2024-09-26 04:00:00+00:00,67.66999816894531
2024-09-27 04:00:00+00:00,68.18000030517578
2024-09-30 04:00:00+00:00,68.16999816894531
2024-10-01 04:00:00+00:00,69.83000183105469
2024-10-02 04:00:00+00:00,70.0999984741211
2024-10-03 04:00:00+00:00,73.70999908447266
2024-10-04 04:00:00+00:00,74.37999725341797
2024-10-07 04:00:00+00:00,77.13999938964844
2024-10-08 04:00:00+00:00,73.56999969482422
2024-10-09 04:00:00+00:00,73.23999786376953
2024-10-10 04:00:00+00:00,75.8499984741211
2024-10-11 04:00:00+00:00,75.55999755859375
2024-10-14 04:00:00+00:00,73.83000183105469
2024-10-15 04:00:00+00:00,70.58000183105469
2024-10-16 04:00:00+00:00,70.38999938964844
2024-10-17 04:00:00+00:00,70.66999816894531
2024-10-18 04:00:00+00:00,69.22000122070312
2024-10-21 04:00:00+00:00,70.55999755859375
2024-10-22 04:00:00+00:00,72.08999633789062
2024-10-23 04:00:00+00:00,70.7699966430664
2024-10-24 04:00:00+00:00,70.19000244140625
2024-10-25 04:00:00+00:00,71.77999877929688
2024-10-28 04:00:00+00:00,67.37999725341797
2024-10-29 04:00:00+00:00,67.20999908447266
2024-10-30 04:00:00+00:00,68.61000061035156
2024-10-31 04:00:00+00:00,69.26000213623047
2024-11-01 04:00:00+00:00,69.48999786376953
2024-11-04 05:00:00+00:00,71.47000122070312
2024-11-05 05:00:00+00:00,71.98999786376953
2024-11-06 05:00:00+00:00,71.69000244140625
2024-11-07 05:00:00+00:00,72.36000061035156
2024-11-08 05:00:00+00:00,70.37999725341797
2024-11-11 05:00:00+00:00,68.04000091552734
2024-11-12 05:00:00+00:00,68.12000274658203
2024-11-13 05:00:00+00:00,68.43000030517578
2024-11-14 05:00:00+00:00,68.69999694824219
2024-11-15 05:00:00+00:00,67.0199966430664
2024-11-18 05:00:00+00:00,69.16000366210938
2024-11-19 05:00:00+00:00,69.38999938964844
2024-11-20 05:00:00+00:00,68.87000274658203
2024-11-21 05:00:00+00:00,70.0999984741211
2024-11-22 05:00:00+00:00,71.23999786376953
2024-11-25 05:00:00+00:00,68.94000244140625
2024-11-26 05:00:00+00:00,68.7699966430664
2024-11-27 05:00:00+00:00,68.72000122070312
2024-11-29 05:00:00+00:00,68.0
2024-12-02 05:00:00+00:00,68.0999984741211
2024-12-03 05:00:00+00:00,69.94000244140625
2024-12-04 05:00:00+00:00,68.54000091552734
2024-12-05 05:00:00+00:00,68.30000305175781
2024-12-06 05:00:00+00:00,67.19999694824219
2024-12-09 05:00:00+00:00,68.37000274658203
2024-12-10 05:00:00+00:00,68.58999633789062
2024-12-11 05:00:00+00:00,70.29000091552734
2024-12-12 05:00:00+00:00,70.0199966430664
2024-12-13 05:00:00+00:00,71.29000091552734
2024-12-16 05:00:00+00:00,70.70999908447266
2024-12-17 05:00:00+00:00,70.08000183105469
2024-12-18 05:00:00+00:00,70.58000183105469
2024-12-19 05:00:00+00:00,69.91000366210938
2024-12-20 05:00:00+00:00,69.45999908447266
2024-12-23 05:00:00+00:00,69.23999786376953
2024-12-24 05:00:00+00:00,70.0999984741211
2024-12-26 05:00:00+00:00,69.62000274658203
2024-12-27 05:00:00+00:00,70.5999984741211
2024-12-30 05:00:00+00:00,70.98999786376953
2024-12-31 05:00:00+00:00,71.72000122070312
2025-01-02 05:00:00+00:00,73.12999725341797
2025-01-03 05:00:00+00:00,73.95999908447266
2025-01-06 05:00:00+00:00,73.55999755859375
2025-01-07 05:00:00+00:00,74.25
2025-01-08 05:00:00+00:00,73.31999969482422
2025-01-09 05:00:00+00:00,73.91999816894531
2025-01-10 05:00:00+00:00,76.56999969482422
2025-01-13 05:00:00+00:00,78.81999969482422
2025-01-14 05:00:00+00:00,77.5
2025-01-15 05:00:00+00:00,80.04000091552734
2025-01-16 05:00:00+00:00,78.68000030517578
2025-01-17 05:00:00+00:00,77.87999725341797
2025-01-21 05:00:00+00:00,75.88999938964844
2025-01-22 05:00:00+00:00,75.44000244140625
2025-01-23 05:00:00+00:00,74.62000274658203
2025-01-24 05:00:00+00:00,74.66000366210938
2025-01-27 05:00:00+00:00,73.16999816894531
2025-01-28 05:00:00+00:00,73.7699966430664
2025-01-29 05:00:00+00:00,72.62000274658203
2025-01-30 05:00:00+00:00,72.7300033569336
2025-01-31 05:00:00+00:00,72.52999877929688
2025-02-03 05:00:00+00:00,73.16000366210938
2025-02-04 05:00:00+00:00,72.69999694824219
2025-02-05 05:00:00+00:00,71.02999877929688
2025-02-06 05:00:00+00:00,70.61000061035156
2025-02-07 05:00:00+00:00,71.0
2025-02-10 05:00:00+00:00,72.31999969482422
2025-02-11 05:00:00+00:00,73.31999969482422
2025-02-12 05:00:00+00:00,71.37000274658203
2025-02-13 05:00:00+00:00,71.29000091552734
2025-02-14 05:00:00+00:00,70.73999786376953
2025-02-18 05:00:00+00:00,71.8499984741211
2025-02-19 05:00:00+00:00,72.25
2025-02-20 05:00:00+00:00,72.56999969482422
2025-02-21 05:00:00+00:00,70.4000015258789
2025-02-24 05:00:00+00:00,70.69999694824219
2025-02-25 05:00:00+00:00,68.93000030517578
2025-02-26 05:00:00+00:00,68.62000274658203
2025-02-27 05:00:00+00:00,70.3499984741211
2025-02-28 05:00:00+00:00,69.76000213623047
2025-03-03 05:00:00+00:00,68.37000274658203
2025-03-04 05:00:00+00:00,68.26000213623047
2025-03-05 05:00:00+00:00,66.30999755859375
2025-03-06 05:00:00+00:00,66.36000061035156
2025-03-07 05:00:00+00:00,67.04000091552734
2025-03-10 04:00:00+00:00,66.02999877929688
2025-03-11 04:00:00+00:00,66.25
2025-03-12 04:00:00+00:00,67.68000030517578
2025-03-13 04:00:00+00:00,66.55000305175781
2025-03-14 04:00:00+00:00,67.18000030517578
2025-03-17 04:00:00+00:00,67.58000183105469
2025-03-18 04:00:00+00:00,66.9000015258789
2025-03-19 04:00:00+00:00,67.16000366210938
2025-03-20 04:00:00+00:00,68.26000213623047
2025-03-21 04:00:00+00:00,68.27999877929688
2025-03-24 04:00:00+00:00,69.11000061035156
2025-03-25 04:00:00+00:00,69.0
2025-03-26 04:00:00+00:00,69.6500015258789
2025-03-27 04:00:00+00:00,69.91999816894531
2025-03-28 04:00:00+00:00,69.36000061035156
2025-03-31 04:00:00+00:00,71.4800033569336
2025-04-01 04:00:00+00:00,71.19999694824219
2025-04-02 04:00:00+00:00,71.70999908447266
2025-04-03 04:00:00+00:00,66.94999694824219
2025-04-04 04:00:00+00:00,61.9900016784668
2025-04-07 04:00:00+00:00,60.70000076293945
2025-04-08 04:00:00+00:00,59.58000183105469
2025-04-09 04:00:00+00:00,62.349998474121094
2025-04-10 04:00:00+00:00,60.06999969482422
2025-04-11 04:00:00+00:00,61.5
2025-04-14 04:00:00+00:00,61.529998779296875
2025-04-15 04:00:00+00:00,61.33000183105469
2025-04-16 04:00:00+00:00,62.470001220703125
2025-04-17 04:00:00+00:00,64.68000030517578
2025-04-21 04:00:00+00:00,63.08000183105469
2025-04-22 04:00:00+00:00,64.30999755859375
2025-04-23 04:00:00+00:00,62.27000045776367
2025-04-24 04:00:00+00:00,62.790000915527344
2025-04-25 04:00:00+00:00,63.02000045776367
2025-04-28 04:00:00+00:00,62.04999923706055
2025-04-29 04:00:00+00:00,60.41999816894531
2025-04-30 04:00:00+00:00,58.209999084472656
2025-05-01 04:00:00+00:00,59.2400016784668
2025-05-02 04:00:00+00:00,58.290000915527344
2025-05-05 04:00:00+00:00,57.130001068115234
2025-05-06 04:00:00+00:00,59.09000015258789
2025-05-07 04:00:00+00:00,58.06999969482422
2025-05-08 04:00:00+00:00,59.90999984741211
2025-05-09 04:00:00+00:00,61.02000045776367
2025-05-12 04:00:00+00:00,61.95000076293945
2025-05-13 04:00:00+00:00,63.66999816894531
2025-05-14 04:00:00+00:00,63.150001525878906
2025-05-15 04:00:00+00:00,61.619998931884766
2025-05-16 04:00:00+00:00,62.4900016784668
2025-05-19 04:00:00+00:00,62.689998626708984
2025-05-20 04:00:00+00:00,62.560001373291016
2025-05-21 04:00:00+00:00,61.56999969482422
2025-05-22 04:00:00+00:00,61.20000076293945
2025-05-23 04:00:00+00:00,61.529998779296875
2025-05-27 04:00:00+00:00,60.88999938964844
2025-05-28 04:00:00+00:00,61.84000015258789
2025-05-29 04:00:00+00:00,60.939998626708984
2025-05-30 04:00:00+00:00,60.790000915527344
2025-06-02 04:00:00+00:00,62.52000045776367
2025-06-03 04:00:00+00:00,63.40999984741211
2025-06-04 04:00:00+00:00,62.849998474121094
2025-06-05 04:00:00+00:00,63.369998931884766
2025-06-06 04:00:00+00:00,64.58000183105469
2025-06-09 04:00:00+00:00,65.29000091552734
2025-06-10 04:00:00+00:00,64.9800033569336
2025-06-11 04:00:00+00:00,68.1500015258789
2025-06-12 04:00:00+00:00,68.04000091552734
2025-06-13 04:00:00+00:00,72.9800033569336
2025-06-16 04:00:00+00:00,71.7699966430664
2025-06-17 04:00:00+00:00,74.83999633789062
2025-06-18 04:00:00+00:00,75.13999938964844
2025-06-20 04:00:00+00:00,74.93000030517578
2025-06-23 04:00:00+00:00,68.51000213623047
2025-06-24 04:00:00+00:00,64.37000274658203
2025-06-25 04:00:00+00:00,64.91999816894531
2025-06-26 04:00:00+00:00,65.23999786376953
2025-06-27 04:00:00+00:00,65.5199966430664
2025-06-30 04:00:00+00:00,65.11000061035156
2025-07-01 04:00:00+00:00,65.44999694824219
2025-07-02 04:00:00+00:00,67.44999694824219
2025-07-03 04:00:00+00:00,67.0
2025-07-04 04:00:00+00:00,66.5
2025-07-07 04:00:00+00:00,67.93000030517578
2025-07-08 04:00:00+00:00,68.33000183105469
2025-07-09 04:00:00+00:00,68.37999725341797
2025-07-10 04:00:00+00:00,66.56999969482422
2025-07-11 04:00:00+00:00,68.44999694824219
2025-07-14 04:00:00+00:00,66.9800033569336
2025-07-15 04:00:00+00:00,66.5199966430664
2025-07-16 04:00:00+00:00,66.37999725341797
2025-07-17 04:00:00+00:00,67.54000091552734
2025-07-18 04:00:00+00:00,67.33999633789062
2025-07-21 04:00:00+00:00,67.19999694824219
2025-07-22 04:00:00+00:00,66.20999908447266
2025-07-23 04:00:00+00:00,65.25
2025-07-24 04:00:00+00:00,66.02999877929688
2025-07-25 04:00:00+00:00,65.16000366210938
2025-07-28 04:00:00+00:00,66.70999908447266
2025-07-29 04:00:00+00:00,69.20999908447266
2025-07-30 04:00:00+00:00,70.0
2025-07-31 04:00:00+00:00,69.26000213623047
2025-08-01 04:00:00+00:00,67.33000183105469
2025-08-04 04:00:00+00:00,66.29000091552734
2025-08-05 04:00:00+00:00,65.16000366210938
2025-08-06 04:00:00+00:00,64.3499984741211
2025-08-07 04:00:00+00:00,63.880001068115234
2025-08-08 04:00:00+00:00,63.880001068115234
2025-08-11 04:00:00+00:00,63.959999084472656
2025-08-12 04:00:00+00:00,63.16999816894531
2025-08-13 04:00:00+00:00,62.650001525878906
2025-08-14 04:00:00+00:00,63.959999084472656
2025-08-15 04:00:00+00:00,62.79999923706055
2025-08-18 04:00:00+00:00,63.41999816894531
2025-08-19 04:00:00+00:00,62.349998474121094
2025-08-20 04:00:00+00:00,63.209999084472656
2025-08-21 04:00:00+00:00,63.52000045776367
2025-08-22 04:00:00+00:00,63.65999984741211
2025-08-25 04:00:00+00:00,64.80000305175781
2025-08-26 04:00:00+00:00,63.25
2025-08-27 04:00:00+00:00,64.1500015258789
2025-08-28 04:00:00+00:00,64.5999984741211
2025-08-29 04:00:00+00:00,64.01000213623047
2025-09-02 04:00:00+00:00,65.58999633789062
2025-09-03 04:00:00+00:00,63.970001220703125
2025-09-04 04:00:00+00:00,63.47999954223633
2025-09-05 04:00:00+00:00,61.869998931884766
2025-09-08 04:00:00+00:00,62.2599983215332
2025-09-09 04:00:00+00:00,62.630001068115234
2025-09-10 04:00:00+00:00,63.66999816894531
2025-09-11 04:00:00+00:00,62.369998931884766
2025-09-12 04:00:00+00:00,62.689998626708984
2025-09-15 04:00:00+00:00,63.29999923706055
2025-09-16 04:00:00+00:00,64.5199966430664
2025-09-17 04:00:00+00:00,64.05000305175781
2025-09-18 04:00:00+00:00,63.56999969482422
2025-09-19 04:00:00+00:00,62.68000030517578
2025-09-22 04:00:00+00:00,62.63999938964844
2025-09-23 04:00:00+00:00,63.40999984741211
2025-09-24 04:00:00+00:00,64.98999786376953
2025-09-25 04:00:00+00:00,64.9800033569336
2025-09-26 04:00:00+00:00,65.72000122070312
2025-09-29 04:00:00+00:00,63.45000076293945
2025-09-30 04:00:00+00:00,62.369998931884766
2025-10-01 04:00:00+00:00,61.779998779296875
2025-10-02 04:00:00+00:00,60.47999954223633
2025-10-03 04:00:00+00:00,60.880001068115234
2025-10-06 04:00:00+00:00,61.689998626708984
2025-10-07 04:00:00+00:00,61.72999954223633
2025-10-08 04:00:00+00:00,62.54999923706055
2025-10-09 04:00:00+00:00,61.5099983215332
2025-10-10 04:00:00+00:00,58.900001525878906
2025-10-13 04:00:00+00:00,59.4900016784668
2025-10-14 04:00:00+00:00,58.70000076293945
2025-10-15 04:00:00+00:00,58.27000045776367
2025-10-16 04:00:00+00:00,57.459999084472656
2025-10-17 04:00:00+00:00,57.540000915527344
2025-10-20 04:00:00+00:00,57.52000045776367
2025-10-21 04:00:00+00:00,57.81999969482422
2025-10-22 04:00:00+00:00,58.5
2025-10-23 04:00:00+00:00,61.790000915527344
2025-10-24 04:00:00+00:00,61.5
2025-10-27 04:00:00+00:00,61.310001373291016
2025-10-28 04:00:00+00:00,60.150001525878906
2025-10-29 04:00:00+00:00,60.47999954223633
2025-10-30 04:00:00+00:00,60.56999969482422
2025-10-31 04:00:00+00:00,60.97999954223633
2025-11-03 05:00:00+00:00,61.04999923706055
2025-11-04 05:00:00+00:00,60.560001373291016
2025-11-05 05:00:00+00:00,59.599998474121094
2025-11-06 05:00:00+00:00,59.43000030517578
2025-11-07 05:00:00+00:00,59.75
2025-11-10 05:00:00+00:00,60.130001068115234
2025-11-11 05:00:00+00:00,61.040000915527344
2025-11-12 05:00:00+00:00,58.4900016784668
2025-11-13 05:00:00+00:00,58.689998626708984
2025-11-14 05:00:00+00:00,60.09000015258789
2025-11-17 05:00:00+00:00,59.90999984741211
2025-11-18 05:00:00+00:00,60.7400016784668
2025-11-19 05:00:00+00:00,59.439998626708984
2025-11-20 05:00:00+00:00,59.13999938964844
2025-11-21 05:00:00+00:00,58.060001373291016
2025-11-24 05:00:00+00:00,58.84000015258789
2025-11-25 05:00:00+00:00,57.95000076293945
2025-11-26 05:00:00+00:00,58.650001525878906
2025-11-28 05:00:00+00:00,58.54999923706055
2025-12-01 05:00:00+00:00,59.31999969482422
2025-12-02 05:00:00+00:00,58.63999938964844
2025-12-03 05:00:00+00:00,58.95000076293945
2025-12-04 05:00:00+00:00,59.66999816894531
2025-12-05 05:00:00+00:00,60.08000183105469
2025-12-08 05:00:00+00:00,58.880001068115234
2025-12-09 05:00:00+00:00,58.25
2025-12-10 05:00:00+00:00,58.459999084472656
2025-12-11 05:00:00+00:00,57.599998474121094
2025-12-12 05:00:00+00:00,57.439998626708984
2025-12-15 05:00:00+00:00,56.81999969482422
2025-12-16 05:00:00+00:00,55.27000045776367
2025-12-17 05:00:00+00:00,55.939998626708984
2025-12-18 05:00:00+00:00,56.150001525878906
2025-12-19 05:00:00+00:00,56.65999984741211
2025-12-22 05:00:00+00:00,58.0099983215332
2025-12-23 05:00:00+00:00,58.380001068115234
2025-12-24 05:00:00+00:00,58.349998474121094
2025-12-26 05:00:00+00:00,56.7400016784668
2025-12-29 05:00:00+00:00,58.08000183105469
2025-12-30 05:00:00+00:00,57.95000076293945
2025-12-31 05:00:00+00:00,57.41999816894531
2026-01-02 05:00:00+00:00,57.31999969482422
2026-01-05 05:00:00+00:00,58.31999969482422
2026-01-06 05:00:00+00:00,57.130001068115234
2026-01-07 05:00:00+00:00,55.9900016784668
2026-01-08 05:00:00+00:00,57.7599983215332
2026-01-09 05:00:00+00:00,59.119998931884766
2026-01-12 05:00:00+00:00,59.5
2026-01-13 05:00:00+00:00,61.150001525878906
2026-01-14 05:00:00+00:00,62.02000045776367
2026-01-15 05:00:00+00:00,59.189998626708984
2026-01-16 05:00:00+00:00,59.439998626708984
2026-01-20 05:00:00+00:00,60.34000015258789
2026-01-21 05:00:00+00:00,60.619998931884766
2026-01-22 05:00:00+00:00,59.36000061035156
2026-01-23 05:00:00+00:00,61.06999969482422
2026-01-26 05:00:00+00:00,60.630001068115234
2026-01-27 05:00:00+00:00,62.38999938964844
2026-01-28 05:00:00+00:00,63.209999084472656
2026-01-29 05:00:00+00:00,65.41999816894531
2026-01-30 05:00:00+00:00,65.20999908447266
2026-02-02 05:00:00+00:00,62.13999938964844
2026-02-03 05:00:00+00:00,63.209999084472656
2026-02-04 05:00:00+00:00,65.13999938964844
2026-02-05 05:00:00+00:00,63.290000915527344
2026-02-06 05:00:00+00:00,63.54999923706055
2026-02-09 05:00:00+00:00,64.36000061035156
2026-02-10 05:00:00+00:00,63.959999084472656
2026-02-11 05:00:00+00:00,64.62999725341797
2026-02-12 05:00:00+00:00,62.84000015258789
2026-02-13 05:00:00+00:00,62.88999938964844
2026-02-17 05:00:00+00:00,62.33000183105469
2026-02-18 05:00:00+00:00,65.19000244140625
2026-02-19 05:00:00+00:00,66.43000030517578
2026-02-20 05:00:00+00:00,66.38999938964844
2026-02-23 05:00:00+00:00,66.30999755859375
2026-02-24 05:00:00+00:00,65.62999725341797
2026-02-25 05:00:00+00:00,65.41999816894531
2026-02-26 05:00:00+00:00,65.20999908447266
2026-02-27 05:00:00+00:00,67.0199966430664
2026-03-02 05:00:00+00:00,71.2300033569336
2026-03-03 05:00:00+00:00,74.55999755859375
2026-03-04 05:00:00+00:00,74.66000366210938
2026-03-05 05:00:00+00:00,81.01000213623047
2026-03-06 05:00:00+00:00,90.9000015258789
2026-03-09 04:00:00+00:00,94.7699966430664
